comment,likes,dislikes
죽이지 않고 자유를 줘버리네...최고의 답변이었다,8271,38
"오늘 마음에 드는 점
신해어 잡는데 몇화 쓸줄 알았는데 빠르게 정리하고 탈출해서 전개가 됬다는 점",6908,109
와 오늘 뭔가 진짜 판타지스러웠다 십가주랑 자하드도 결국 밤 편에 서서 탑을 탈출하는 새로운 모험을 하게 될듯..,5999,84
난 아직 신의탑 볼만한 것 같은데 고쳐야할 부분도 있지만 좋은점도 있는듯,3230,100
라크도 압력의 영향을 안 받는데 이것도 고대종이랑 관련된 떡밥인 듯?,3137,30
쿤 존나 웃기네 ㅋㅋㅋㅋ 가주 두 명이 싸우는 건 아무렇지도 않게 관전하는데 지금은 몸이 부서질 거 같어?,2402,83
"자하드가 운명에 장난을 치는법을 알았다고했음.
데이터편에서 일정한 기억을가지고 그걸 진짜라 생각하게 믿는 데이터들. 결국 진실에 도달하면 리셋됨. 탑내 가주들이 절대 죽지않는이유는 혹시나 죽더라도 리셋이 가능해서 그럴듯. 결국 탑도 하나의 데이터였던것. 관리자는 그 데이터(탑주민)들을 관리하는 자고. 그걸 자하드가 일찍이 깨달아서 더이상 탑의모험, 층을 올라도 의미없는걸 알고 층을 닫고 왕을 하기로함. V와 아를렌도 그 사실을 알게되었고 둘은 밖을 나가려고함. 자하드는 아를렌을 좋아했지만 나가려고한게 V의 영향이커서 자하드는 V를 미워한듯. 근데 그 기억(진실)의 떡밥을 로포비아 가주가 아는듯. 구스트앙책도 진실. 자하드의 운명의 장난질에 운명은 계속 바뀌었고 전쟁이 날걸 자하드는 이미 알고있고 그로 인해 가주나 밤이 죽게되서 계속 탑안에서 리셋이 되고있는것같음. 리셋된수가 25번째라 25번째 밤인듯. 그래서 자하드는 그 운명을 피하기위해 3개의 명령을 내리고 운명을 지켜보는듯",2151,43
"ㅋㅋㅋㅋ저번주에 신의탑은 끝이라고 했던 거 같은데
난 이번주 괜찮은데?",2153,73
"이거 밤 대사가 약간 떡밥이네요. 어쩌면 자하드 목따는게 결말이 아닌 자하드,가주,우렉 비선별인원들도 오늘 나온 신해어처럼 탑에 갇혀있는것이니 밤이 탑 밖으로 나가게 해주는 결말이 날 수도 있겠네요. 그 이후에 신의탑이 완결되고 난 후에는 탑 밖의 Tus 세계관으로 후속작이 나올수도 있을것 같습니다 ㅎㅎ..
+ 그와중에 라크 탑 원주민 피가 흘러서 그런가 신수 압력 높아도 끄떡없는 클라스 ㅋㅋㅋ",1618,37
"밤이 주인공스러워서 좋았고, 쿤이 선별인원 같아서 좋았으며, 가주들도 결국 탑에 갇힌 신해어일지 모른다는 밤의 생각이 인상적이었다.",1391,21
트로이매라이는 자유를 선택한 밤을보고 예전에 자유를 추구하며 평범한 인간에 가까워지려는 V에 관한 기억이 강하게 남아있었던거 같음 그래서 기억을 버렸음에도 본능적으로 느끼는거고,895,15
"어쩌면 아를렌과 V에 대한 10가주들에 대한 기억을 자하드가 왜곡시키거나, 아예 지워버린거 아닐까?
애초에 10가주 전체가 자하드편에 참가했다는건 좀 이상한데. 구스트앙은 V에 관한 기억이 왜곡돼서 최악의 인간이라 생각하고, 트로이메라이는 아예 둘에 다한 기억을 지워버리고, 리바이어던에게 버렸다는 암시를 걸었다는 추측도 가능할거 같은데",721,15
내일 출근이다 거수,577,81
오늘내용이 상대적으로 괜찮아보이는 것도 결국 쿤아아가 상대적으로 말을 덜해서 그런거 아님? ㅋㅋㅋㅋㅋ,542,55
방벽에서 발사대 공간이동 시킬 때는 저 이펙트가 아니었는데 오늘은 켈 헬람이랑 같이 다니던 소오가 쏘던 공간이동 스킬이랑 이펙트가 완전 똑같네...,485,22
