comment,likes,dislikes
올해가 신의탑 10주년이네요. 작가님 축하드립니다.,30542,116
자하드가 운명에 장난질을 쳤구나 차와 도원이 밤을 두고 서로 적대하게끔.,30403,736
"바라가브 쟤는 뭔데 정상인거지
밤한테 한대 맞으면서 주술이 풀린건가보네
역시 손만 되도 하이랭커급주술이 풀리는
살아있는 수은 장식띠 밤",21590,506
차 라는 전쟁영웅 분명히 최소 군단장급으로 쌘거같긴한데 얼굴이 순박한 시골청년같이 생겨서 포스가없노,18999,511
바루스 혼자 뇌절하고있네,10981,226
자하드는 최근까지도 밤이 살아있는줄 몰랐는데 어떻게 저 노란머리가 자하드임..,9701,299
이쯤되면 루슬렉은 진짜 뭐하는 양반인지 모르겠다 지 절친 하진성 끌려간거 이전부터 자기 조카나 다름없는 밤이 몇번이나 살해위협 받았는데 아무런 조치를 안함. 이제는 정말 사태 심각한데 슬슬 얼굴 비춰야 되는거 아님?,8718,196
"차,도원 군단장급 이상 일거입니다.
10가주 최초의 자식들과 전면전이
가능했고 그이상 10가주 앞까지 가기까지
했죠. 군단장 니 뒤져써",7686,210
차 도원은 쌩초면인 남자의 말을 왜저렇게 철썩같이 믿음?,7414,140
"차.... 아무래도 반란군리더였던것으로 보면

예전에 자하드와 전쟁했던 V를 알고있을것같은데...

V와 아를렌그레이스 떡밥 더푸는데 도움좀 줄듯

난 무엇보다 밤이 어떻게태어났고
자하드,10가주와 아를렌,V가 모험을어떻게했으며
왜 전쟁까지했고 그끝에
엔류가 왜 관리자를죽이게됐는지 스토리의전말을 보고프다ㅎ

아직도 떡밥 풀릴것도많고 회수할것도많은 갓웹툰",6324,124
그 도원이 지금 소년 공격하고 있는데ㅋ,4927,109
"자하드같이 생긴 인물은 일부러 다르게 말해서 차와 도원사이에 분열을 일으키려고 하는거 같음.

그건 그렇고 차라는 인물은 동료애라던가 눈물을 흐르는 모습이 자주 그려지고 감수성 풍부한거 같은데 갠적으로 맘에 든다 ㅋㅋ",4267,162
근데 4군단은 칼라반 군단장부터 사단장들까지 포스있었는데 쟤네는 왤케 가벼워보이냐ㅋㅋ 가문의 특성 때문인가??,3630,122
이걸로 도원이 밤의 편에 서서 칼라반을 물러나게 하고 성밖으로 나와 차와 함께 야스라챠 무너뜨려서 탑에 자하드군이 패배한 사실을 전해지게 만들어 진정한 전쟁이 시작될듯. 반 자하드 성향 가진 가주들이 있기에 모든 가주가 자하드와 함께 하지 않고 포비더 가문처럼 결국 자하드와 적대하며 대전쟁이 시작할거 같음.,3224,142
에반켈 일부해방만 해도 사단장급 전체 커버 가능할텐데 견족들 인질 잡히니까 영..,2908,60
